genres,title,release_date,price,early_access,sentiment,metascore
"['Action', 'Indie', 'RPG']",The Metronomicon - Indie Game Challenge Pack 1,2016-10-13,1.99,False,2 user reviews,0.0
"['Indie', 'Simulation', 'Strategy']",Scourge of War: Ligny,2016-10-13,19.99,False,3 user reviews,0.0
['Indie'],Near Midnight,2016-12-15,0.99,False,Mostly Negative,0.0
"['Action', 'Indie', 'Racing', 'Sports']",Rocket Ski Racing,2016-10-13,0.99,False,Mixed,0.0
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - A09: Rogue Wizard (PFRPG),2016-10-13,5.99,False,Sin comentarios,0.0
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - ArcKnight Tokens - Mankind,2016-10-13,4.99,False,Sin comentarios,0.0
"['Casual', 'Indie', 'Strategy']",SUPERFIGHT - The Election Deck,2016-10-13,4.99,False,Sin comentarios,0.0
"['Casual', 'Indie', 'Strategy']",SUPERFIGHT - The Horror Deck,2016-10-13,4.99,False,Sin comentarios,0.0
"['Action', 'Adventure', 'Indie']",RWBY: Grimm Eclipse - JNPR,2016-10-13,4.99,False,Very Positive,0.0
"['Action', 'Simulation', 'Strategy', 'Early Access']",Atomic Space Command,2016-10-13,14.99,True,Mixed,0.0
"['Action', 'Indie', 'Simulation', 'Early Access']",Tank Universal 2,2016-10-13,14.99,True,Positive,0.0
['Simulation'],Trainz Route: Balezino Mosti,2016-10-13,24.99,False,7 user reviews,0.0
"['Action', 'Adventure', 'Indie']",Help,2016-10-13,2.99,False,Mostly Negative,0.0
['Action'],DoDonPachi Resurrection,2016-10-13,29.99,False,Very Positive,0.0
"['Adventure', 'Casual', 'Indie']",Higurashi When They Cry Hou - Ch.4 Himatsubushi,2016-10-13,5.99,False,Very Positive,0.0
"['Adventure', 'Indie', 'Simulation', 'Early Access']",PostCollapse,2016-10-13,7.99,True,Mixed,0.0
"['Action', 'Adventure']",Shadow Warrior 2,2016-10-13,39.99,False,Very Positive,78.0
['Action'],DoDonPachi Resurrection OST,2016-10-13,4.99,False,3 user reviews,0.0
['Simulation'],FSX Steam Edition: Night Environment: Pennsylvania Add-On,2016-10-13,17.99,False,Sin comentarios,0.0
"['Action', 'Indie', 'Strategy', 'Early Access']",Polygod,2016-10-13,9.99,True,Positive,0.0
"['Adventure', 'Casual']",Eventide 2: The Sorcerers Mirror,2016-10-13,9.99,False,Mostly Positive,0.0
"['Indie', 'Strategy']",Survival Kingdom,2016-10-13,2.99,False,Mixed,0.0
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Castles &amp; Crusades: Town of Kalas,2016-10-13,17.99,False,Sin comentarios,0.0
"['Action', 'Adventure']",Duke Nukem 3D: 20th Anniversary World Tour,2016-10-11,19.99,False,Very Positive,72.0
"['Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",Dead Army - Radio Frequency,2016-10-11,5.99,True,Mostly Positive,0.0
"['Action', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",Project Genom,2016-10-12,19.99,True,Mixed,0.0
"['Action', 'Indie', 'Massively Multiplayer', 'RPG']",Project Genom - Bronze Avalon Pack,2016-10-12,19.99,False,1 user reviews,0.0
"['Action', 'Massively Multiplayer', 'RPG']",Project Genom - Silver Avalon Pack,2016-10-12,39.99,False,6 user reviews,0.0
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",Clockwork,2016-10-10,9.99,False,Mixed,0.0
"['Action', 'Casual', 'Indie']",The Caretaker - Dungeon Nightshift,2016-10-10,7.99,False,2 user reviews,0.0
"['Action', 'Indie']",Spareware,2016-10-10,1.99,False,7 user reviews,0.0
"['Casual', 'Indie']",Solitaire Beach Season,2016-10-10,5.99,False,5 user reviews,0.0
"['Racing', 'Simulation', 'Sports']",Ride 2,2016-10-07,49.99,False,Very Positive,67.0
"['Casual', 'Simulation']",Arctic Trucker Simulator,2016-10-07,9.99,False,Mostly Negative,0.0
"['Racing', 'Simulation', 'Sports']",Ride 2 Aprilia and Suzuki Bonus Pack,2016-10-07,3.99,False,Positive,0.0
"['Racing', 'Simulation', 'Sports']",Ride 2 Kawasaki and Ducati Bonus Pack,2016-10-07,3.99,False,Mixed,0.0
['Racing'],WRC 6 YARIS WRC Test car,2016-10-07,2.99,False,4 user reviews,0.0
['Racing'],WRC 6 FIA World Rally Championship,2016-10-07,44.99,False,Mixed,68.0
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - 3 Doors Down Song Pack,2016-10-07,2.99,False,Sin comentarios,0.0
"['Adventure', 'Indie', 'RPG']",Detective Hayseed - Hollywood,2016-10-07,14.99,False,Positive,0.0
['Action'],Die for the Empire,2016-10-07,4.99,False,2 user reviews,0.0
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - Florence + the Machine Song Pack,2016-10-07,2.99,False,Sin comentarios,0.0
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - The Killers Song Pack,2016-10-07,2.99,False,Sin comentarios,0.0
"['Indie', 'Simulation']",Anykey Simulator OST,2016-10-10,0.99,False,1 user reviews,0.0
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - R.E.M. Song Pack,2016-10-07,4.99,False,Sin comentarios,0.0
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - Meghan Trainor Song Pack,2016-10-07,2.99,False,Sin comentarios,0.0
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Utilities', 'Early Access']",Wallpaper Engine,2016-10-10,3.99,True,Overwhelmingly Positive,0.0
"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",Pixel Puzzles Ultimate - Puzzle Pack: Fractal Rings,2016-10-10,1.99,False,Sin comentarios,0.0
"['Action', 'Indie']",Thumper Soundtrack,2016-10-10,9.99,False,4 user reviews,0.0
['Action'],DOA5LR Halloween 2016 Costume Set,2016-10-10,27.99,False,6 user reviews,0.0
"['Simulation', 'Strategy']",Europa Universalis IV: Songs of Regency,2016-10-11,1.99,False,5 user reviews,0.0
['Racing'],WRC 6 - Calendar and WRC + Pack,2016-10-11,6.99,False,9 user reviews,0.0
"['Simulation', 'Strategy']",Content Pack - Europa Universalis IV: Rights of Man,2016-10-11,5.99,False,Mixed,0.0
"['Simulation', 'Strategy']",Expansion - Europa Universalis IV: Rights of Man,2016-10-11,19.99,False,Mostly Positive,0.0
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – The Fray - “How to Save a Life”,2016-10-11,2.99,False,Sin comentarios,0.0
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Shinedown - “Simple Man”,2016-10-11,2.99,False,Sin comentarios,0.0
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – 2000s Mix Song Pack II,2016-10-11,7.99,False,Sin comentarios,0.0
"['Adventure', 'Indie']",Breathing Fear,2016-10-07,2.99,False,Very Positive,0.0
['Casual'],Taxi,2016-02-19,1.99,False,2 user reviews,0.0
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Crossfade - “Cold”,2016-10-11,2.99,False,Sin comentarios,0.0
"['Casual', 'Indie']",Mahjong World Contest,2016-10-07,5.99,False,Positive,0.0
"['Casual', 'Indie', 'Strategy']",SUPERFIGHT - The Anime Deck 2,2016-10-07,4.99,False,Sin comentarios,0.0
"['Action', 'Indie', 'Simulation']",Five Nights at Freddy's: Sister Location,2016-10-07,7.99,False,Very Positive,62.0
"['Adventure', 'Casual']",League of Light: Dark Omens Collector's Edition,2016-10-07,9.99,False,4 user reviews,0.0
"['Action', 'Adventure']",Mafia III: Season Pass,2016-10-06,29.99,False,Mixed,0.0
['Simulation'],Princess Maker 2 Refine - Original Soundtrack (Complete Edition),2016-10-06,9.99,False,5 user reviews,0.0
"['Casual', 'Indie']",Alice's Patchworks 2,2016-10-07,5.99,False,Mostly Positive,0.0
"['Adventure', 'Indie']",Beglitched,2016-10-07,9.99,False,Very Positive,0.0
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",Bric - The Casual Indie Game,2016-10-06,1.99,False,3 user reviews,0.0
"['Action', 'Adventure']",Mafia III,2016-10-06,39.99,False,Mixed,62.0
"['Indie', 'Strategy']",Powargrid,2016-10-05,9.99,False,8 user reviews,0.0
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - Bon Jovi Song Pack,2016-10-05,4.99,False,Sin comentarios,0.0
"['Adventure', 'Casual', 'Indie']",True Love ～Confide to the Maple～,2016-10-05,11.99,False,Very Positive,0.0
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - The Fray Song Pack,2016-10-05,4.99,False,Sin comentarios,0.0
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - Tracy Chapman Song Pack,2016-10-05,2.99,False,Sin comentarios,0.0
['Simulation'],FSX Steam Edition: Convair F-106 Delta Dart ™ Add-On,2016-10-05,19.99,False,5 user reviews,0.0
['Simulation'],FSX Steam Edition - Night Environment: New Jersey Add-On,2016-10-05,17.99,False,Sin comentarios,0.0
"['Action', 'Adventure']",Droid Character Pack,2016-10-05,1.99,False,Mostly Positive,0.0
"['Action', 'Adventure']",Jakku: Poe's Quest for Survival,2016-10-05,2.99,False,Positive,0.0
"['Action', 'Adventure', 'Indie']",The Planet of the Vicious Creatures,2016-10-05,2.99,False,4 user reviews,0.0
"['Action', 'Casual', 'Indie']",Dragon Bros,2016-09-16,8.99,False,Positive,0.0
"['Action', 'Indie']",Noob Squad,2016-10-05,0.99,False,Mixed,0.0
"['Adventure', 'Massively Multiplayer', 'RPG']",Riders of Icarus: Legendary Grim Rider's Package,2016-10-05,44.99,False,6 user reviews,0.0
"['Action', 'Adventure', 'Indie']",Moonlit Mayhem™,2016-10-04,2.99,False,5 user reviews,0.0
"['Adventure', 'Massively Multiplayer', 'RPG']",Riders of Icarus: Heroic Grim Rider's Package,2016-10-05,24.99,False,4 user reviews,0.0
"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",Revolution : Virtual Playspace,2016-10-05,19.99,False,Mixed,0.0
"['Action', 'Casual', 'Indie', 'Early Access']",Blockpocalypse,2016-10-06,14.99,True,4 user reviews,0.0
['Strategy'],Wargame: Red Dragon - Nation Pack: Israel,2016-10-04,5.99,False,Very Positive,0.0
"['Action', 'Indie', 'Early Access']",Mushroom Crusher Extreme,2016-10-04,7.99,True,4 user reviews,0.0
"['Free to Play', 'Strategy']",Atlas Reactor – All Freelancers Pro Pack,2016-10-04,59.99,False,1 user reviews,0.0
"['Action', 'Indie', 'Strategy']",Rogue Continuum,2015-09-15,9.99,False,Positive,0.0
"['Action', 'Adventure', 'Indie']",Aragami,2016-10-04,19.99,False,Very Positive,71.0
"['Action', 'Adventure', 'Indie']",Aragami - Soundtrack,2016-10-04,6.99,False,5 user reviews,0.0
"['Action', 'Adventure', 'Indie']",Aragami - Digital Artbook,2016-10-04,2.99,False,Positive,0.0
['Action'],Tom Clancy's Rainbow Six® Siege - Castle Blood Dragon,2016-10-04,6.99,False,Positive,0.0
"['Indie', 'Simulation', 'Strategy']",Unclaimed World,2016-10-04,18.99,False,Mixed,0.0
"['Casual', 'Indie']",The Miners,2016-06-09,5.99,False,2 user reviews,0.0
['Action'],Leatherface,2016-10-04,4.99,False,Mostly Positive,0.0
['Action'],Bo'Rai Cho,2016-10-04,4.99,False,Mostly Positive,0.0
['Action'],Triborg,2016-10-04,4.99,False,Positive,0.0
['Action'],Krimson Ermac,2016-10-04,1.99,False,Positive,0.0
['Action'],Apocalypse Pack,2016-10-04,3.99,False,Positive,0.0
['Action'],Cosplay Pack,2016-10-04,2.99,False,Positive,0.0
"['Casual', 'Simulation']",Rocksmith® 2014 – Elvis Presley - “Suspicious Minds”,2016-10-04,2.99,False,1 user reviews,0.0
"['Casual', 'Simulation']",Rocksmith® 2014 – Bob Marley &amp; The Wailers - “Three Little Birds”,2016-10-04,2.99,False,Sin comentarios,0.0
"['Casual', 'Simulation']",Rocksmith® 2014 – Anniversary Song Pack,2016-10-04,13.99,False,5 user reviews,0.0
"['Casual', 'Simulation']",Rocksmith® 2014 – Train - “Drops of Jupiter”,2016-10-04,2.99,False,Sin comentarios,0.0
"['Casual', 'Simulation']",Rocksmith® 2014 – Jackson 5 - “I Want You Back”,2016-10-04,2.99,False,2 user reviews,0.0
"['Casual', 'Simulation']",Rocksmith® 2014 – FUN. - “Some Nights”,2016-10-04,2.99,False,2 user reviews,0.0
"['Casual', 'Simulation']",Rocksmith® 2014 – OutKast - “Hey Ya!”,2016-10-04,2.99,False,2 user reviews,0.0
"['Casual', 'Simulation']",Rocksmith® 2014 Edition - Remastered,2016-10-04,39.99,False,Very Positive,0.0
"['Action', 'Adventure', 'Indie']",Viking Squad,2016-10-04,14.99,False,Very Positive,0.0
"['Action', 'Adventure', 'Indie']",Shu Original Soundtrack,2016-10-04,3.99,False,Sin comentarios,0.0
"['Action', 'Adventure', 'Indie']",Shu,2016-10-04,11.99,False,Positive,85.0
['Action'],Kombat Pack 2,2016-10-04,19.99,False,Very Positive,0.0
"['Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",Forge of Gods: Fantastic Six pack,2016-10-04,9.99,False,1 user reviews,0.0
"['Action', 'Indie', 'Racing', 'Sports']",Rocket League® - Proteus,2016-10-04,1.99,False,Very Positive,0.0
"['Action', 'Indie', 'Racing', 'Sports']",Rocket League® - Triton,2016-10-04,1.99,False,Very Positive,0.0
['Action'],DEAD OR ALIVE 5 Last Round: Core Fighters Character: Pai,2016-10-03,3.99,False,4 user reviews,0.0
['Action'],DEAD OR ALIVE 5 Last Round: Core Fighters Character: Sarah,2016-10-03,3.99,False,2 user reviews,0.0
['Action'],DEAD OR ALIVE 5 Last Round: Core Fighters Character: Momiji,2016-10-03,3.99,False,3 user reviews,0.0
['Action'],DEAD OR ALIVE 5 Last Round: Core Fighters Character: Rachel,2016-10-03,3.99,False,4 user reviews,0.0
['Action'],DEAD OR ALIVE 5 Last Round: Core Fighters Character: Alpha-152,2016-10-03,3.99,False,2 user reviews,0.0
['Action'],DEAD OR ALIVE 5 Last Round: Core Fighters Character: Phase 4,2016-10-03,3.99,False,1 user reviews,0.0
['Action'],DEAD OR ALIVE 5 Last Round: Core Fighters Character: Nyotengu,2016-10-03,3.99,False,7 user reviews,0.0
['Action'],DEAD OR ALIVE 5 Last Round: Core Fighters Character: Marie Rose,2016-10-03,3.99,False,Positive,0.0
['Action'],DEAD OR ALIVE 5 Last Round: Core Fighters Character: Honoka,2016-10-03,3.99,False,Positive,0.0
['Action'],DEAD OR ALIVE 5 Last Round: Core Fighters Character: Jann Lee,2016-10-03,3.99,False,3 user reviews,0.0
['Action'],DEAD OR ALIVE 5 Last Round: Core Fighters Character: Brad Wong,2016-10-03,3.99,False,1 user reviews,0.0
['Action'],DEAD OR ALIVE 5 Last Round: Core Fighters Character: Eliot,2016-10-03,3.99,False,1 user reviews,0.0
['Action'],DEAD OR ALIVE 5 Last Round: Core Fighters Character: Bayman,2016-10-03,3.99,False,1 user reviews,0.0
['Action'],DEAD OR ALIVE 5 Last Round: Core Fighters Character: Rig,2016-10-03,3.99,False,2 user reviews,0.0
['Action'],DEAD OR ALIVE 5 Last Round: Core Fighters Character: Gen Fu,2016-10-03,3.99,False,1 user reviews,0.0
['Action'],DEAD OR ALIVE 5 Last Round: Core Fighters Character: Akira,2016-10-03,3.99,False,1 user reviews,0.0
['Action'],DEAD OR ALIVE 5 Last Round: Core Fighters Character: Leon,2016-10-03,3.99,False,Sin comentarios,0.0
['Action'],DEAD OR ALIVE 5 Last Round: Core Fighters Character: Ein,2016-10-03,3.99,False,1 user reviews,0.0
['Action'],DEAD OR ALIVE 5 Last Round: Core Fighters Character: Bass,2016-10-03,3.99,False,Sin comentarios,0.0
['Action'],DEAD OR ALIVE 5 Last Round: Core Fighters Character: Raidou,2016-10-03,3.99,False,1 user reviews,0.0
['Action'],DEAD OR ALIVE 5 Last Round: Core Fighters Story Mode,2016-10-03,14.99,False,9 user reviews,0.0
['Action'],"DEAD OR ALIVE 5 Last Round: Core Fighters Add ""DEAD OR ALIVE 2 Music""",2016-10-03,0.99,False,3 user reviews,0.0
['Action'],"DEAD OR ALIVE 5 Last Round: Core Fighters Add ""DEAD OR ALIVE 3 Music""",2016-10-03,0.99,False,Sin comentarios,0.0
"['Design &amp; Illustration', 'Utilities']",Virtual Battlemap DLC - Harbor Town,2016-10-03,14.99,False,3 user reviews,0.0
['Action'],DEAD OR ALIVE 5 Last Round: Core Fighters Character: Jacky,2016-10-03,3.99,False,1 user reviews,0.0
"['Casual', 'Indie']",The Space Garden,2016-10-03,4.99,False,Mostly Negative,0.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",Disgraced Role Playing Game DLC,2016-10-03,0.99,False,1 user reviews,0.0
"['Action', 'Casual', 'Indie', 'Simulation', 'Sports', 'Early Access']",Polywings,2017-02-01,4.99,True,Positive,0.0
"['Action', 'Indie']",LYDIA: SWEET DREAMS,2016-10-04,9.99,False,3 user reviews,0.0
"['Action', 'Indie', 'Sports', 'Early Access']",Streamline,2016-09-30,19.99,True,Mixed,0.0
"['Action', 'Indie', 'Sports']",Streamline Original Sound Track,2016-09-30,8.99,False,Sin comentarios,0.0
"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",Save Home,2016-09-30,0.99,False,Mixed,0.0
"['Adventure', 'Indie']",Endless Room,2016-09-30,1.99,False,Mostly Negative,0.0
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",Dream Dealer,2016-09-25,3.99,False,Mixed,0.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",Carton,2016-10-02,9.99,False,3 user reviews,0.0
"['Adventure', 'Indie']",Maze Sounds,2016-10-03,4.99,False,Mixed,0.0
"['Action', 'Indie']",Zombo Buster Rising,2016-10-02,1.99,False,Very Positive,0.0
"['Action', 'Casual', 'Indie', 'Early Access']",Final Days,2016-10-03,4.99,True,Positive,0.0
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - Seether Song Pack,2016-10-03,4.99,False,Sin comentarios,0.0
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - 80's Pop II Song Pack,2016-10-03,7.99,False,Sin comentarios,0.0
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - Fall Out Boy Song Pack,2016-10-03,4.99,False,Sin comentarios,0.0
"['Action', 'Adventure', 'Indie', 'RPG']",Van Helsing II: Magic Pack,2014-05-22,0.99,False,3 user reviews,0.0
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - Taylor Swift I Song Pack,2016-10-03,7.99,False,Sin comentarios,0.0
"['Action', 'Adventure', 'Indie', 'RPG']",Van Helsing: Veteran Multiplayer Skin,2013-05-22,0.99,False,4 user reviews,0.0
['Indie'],Patterna,2016-10-03,6.99,False,Positive,0.0
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - Kings of Leon Song Pack,2016-09-30,2.99,False,Sin comentarios,0.0
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - The Beatles Song Pack,2016-09-30,7.99,False,Sin comentarios,0.0
"['Action', 'Indie']",Xenoraid: The First Space War,2016-09-30,9.99,False,Positive,0.0
"['Adventure', 'Indie', 'Simulation', 'Strategy']",Caravan,2016-09-30,9.99,False,Mostly Positive,0.0
"['Indie', 'RPG']",Masquerada: Songs and Shadows,2016-09-30,19.99,False,Very Positive,64.0
"['Action', 'Adventure', 'Indie']",illumine,2016-09-29,5.99,False,Positive,0.0
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - Selena Gomez Song Pack,2016-09-28,7.99,False,Sin comentarios,0.0
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - Britney Spears Song Pack,2016-09-29,7.99,False,Sin comentarios,0.0
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - Little Mix Song Pack,2016-09-28,4.99,False,Sin comentarios,0.0
"['Action', 'Simulation']",Battle Tank Armada,2016-09-23,4.99,False,4 user reviews,0.0
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - Demi Lovato Song Pack,2016-09-29,4.99,False,Sin comentarios,0.0
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - Gavin DeGraw Song Pack,2016-09-29,2.99,False,Sin comentarios,0.0
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - Empire of the Sun Song Pack,2016-09-29,2.99,False,Sin comentarios,0.0
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - Eric Church Song Pack,2016-09-29,2.99,False,Sin comentarios,0.0
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - Chicks in Country Song Pack,2016-09-29,7.99,False,Sin comentarios,0.0
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - James Blunt Song Pack,2016-09-29,4.99,False,Sin comentarios,0.0
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - Bob Dylan Song Pack,2016-09-29,4.99,False,Sin comentarios,0.0
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - Coldplay Song Pack,2016-09-29,7.99,False,Sin comentarios,0.0
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke,2016-09-29,19.99,False,Mostly Positive,0.0
"['Action', 'Adventure', 'Indie', 'RPG']",Wuppo - Shop DLC,2016-09-29,4.99,False,4 user reviews,0.0
"['Action', 'Adventure', 'Indie', 'RPG']",Wuppo - Fun Pack,2016-09-29,1.99,False,4 user reviews,0.0
"['Action', 'Adventure', 'Indie', 'RPG']",Wuppo - Original Soundtrack,2016-09-29,9.99,False,4 user reviews,0.0
"['Adventure', 'Casual', 'Indie']",Virginia - Official Soundtrack,2016-09-29,4.99,False,5 user reviews,0.0
['Simulation'],OMSI 2 Add-On MAN Citybus Series,2016-09-29,17.99,False,Very Positive,0.0
"['Action', 'Adventure', 'Indie', 'RPG']",Wuppo,2016-09-29,14.99,False,Overwhelmingly Positive,78.0
['Strategy'],Battlefleet Gothic: Armada - Tau Empire,2016-09-29,6.99,False,Very Positive,0.0
"['Action', 'Indie', 'RPG']","Axe, Bow &amp; Staff",2016-09-29,4.99,False,9 user reviews,0.0
"['Action', 'Indie', 'RPG']",The Metronomicon: Slay The Dance Floor,2016-09-29,19.99,False,Very Positive,79.0
"['Casual', 'Indie', 'Strategy']",Ninja Stealth,2016-06-04,0.99,False,Mostly Positive,0.0
"['Action', 'Indie', 'RPG', 'Strategy']",Slayer Shock,2016-09-29,19.99,False,Mixed,0.0
"['Adventure', 'Casual', 'Indie']",Burly Men at Sea - Original Soundtrack,2016-09-29,7.99,False,Sin comentarios,0.0
"['Action', 'Adventure', 'Free to Play', 'Indie']",Rescue Bear Operation - Bouncy Castle,2016-09-29,9.99,False,Sin comentarios,0.0
